Czas Odczytu,Wartość
2025-01-02 13:12:17,21.0 °C
2025-01-02 13:12:18,21.0 °C
2025-01-02 13:12:19,21.0 °C
2025-01-02 13:12:19,21.0 °C
2025-01-02 13:12:20,21.0 °C
2025-01-02 13:12:21,21.0 °C
2025-01-02 13:12:22,21.0 °C
2025-01-02 13:12:22,21.0 °C
2025-01-02 13:12:23,21.0 °C
2025-01-02 13:12:24,21.0 °C
