Czas Odczytu,Current [A],Flow [l/min],Temp [°C]
2025-01-03 07:41:20,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:22,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:24,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:26,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:28,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:30,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:32,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:33,0.4 s,0 A,0.0 V,1.30 l/min,21.0 °C
2025-01-03 07:41:35,0.4 s,0 A,0.0 V,1.30 l/min,21.0 °C
2025-01-03 07:41:36,0.4 s,0 A,0.0 V,1.30 l/min,21.0 °C
2025-01-03 07:41:37,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:40,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:42,0.4 s,0 A,0.0 V,1.28 l/min,21.0 °C
2025-01-03 07:41:43,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:45,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:48,0.4 s,0 A,0.0 V,1.30 l/min,21.0 °C
2025-01-03 07:41:49,0.4 s,0 A,0.0 V,1.30 l/min,21.0 °C
2025-01-03 07:41:51,0.4 s,0 A,0.0 V,1.30 l/min,21.0 °C
2025-01-03 07:41:53,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:54,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:56,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:41:57,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:42:00,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:42:02,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:42:04,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:42:05,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:42:06,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:42:08,0.4 s,0 A,0.0 V,1.29 l/min,21.0 °C
2025-01-03 07:42:10,1.3 s,227 A,25.8 V,1.29 l/min,21.0 °C
2025-01-03 07:42:12,3.4 s,237 A,26.0 V,1.29 l/min,21.0 °C
2025-01-03 07:42:13,5.2 s,239 A,26.0 V,1.30 l/min,21.0 °C
2025-01-03 07:42:15,6.9 s,227 A,25.2 V,1.29 l/min,21.0 °C
2025-01-03 07:42:17,8.7 s,236 A,26.0 V,1.29 l/min,21.0 °C
2025-01-03 07:42:19,10.7 s,222 A,26.5 V,1.29 l/min,21.0 °C
2025-01-03 07:42:20,12.1 s,217 A,26.3 V,1.29 l/min,21.0 °C
2025-01-03 07:42:22,13.6 s,223 A,26.3 V,1.29 l/min,21.0 °C
2025-01-03 07:42:23,15.2 s,230 A,25.9 V,1.29 l/min,21.0 °C
2025-01-03 07:42:25,16.8 s,232 A,26.2 V,1.30 l/min,21.0 °C
2025-01-03 07:42:27,18.9 s,210 A,27.1 V,1.29 l/min,21.0 °C
2025-01-03 07:42:30,21.6 s,214 A,26.0 V,1.29 l/min,21.0 °C
2025-01-03 07:42:32,23.6 s,216 A,26.7 V,1.29 l/min,21.0 °C
2025-01-03 07:42:34,25.8 s,223 A,25.3 V,1.29 l/min,21.0 °C
2025-01-03 07:42:36,28.0 s,221 A,26.2 V,1.29 l/min,21.0 °C
2025-01-03 07:42:39,30.5 s,228 A,25.7 V,1.30 l/min,21.0 °C
2025-01-03 07:42:41,32.9 s,213 A,26.4 V,1.30 l/min,21.0 °C
2025-01-03 07:42:43,34.4 s,218 A,26.9 V,1.30 l/min,21.0 °C
