Czas Odczytu,Current [A],Flow [l/min],Temp [°C]
2025-01-03 13:27:42,196.9 s,266 A,32.2 V,1.30 l/min,25.0 °C
2025-01-03 13:27:43,198.1 s,278 A,32.0 V,1.30 l/min,25.0 °C
2025-01-03 13:27:44,199.5 s,280 A,32.0 V,1.31 l/min,25.0 °C
2025-01-03 13:27:46,200.9 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:27:47,202.3 s,280 A,32.0 V,1.30 l/min,25.0 °C
2025-01-03 13:27:48,203.5 s,286 A,32.0 V,1.30 l/min,25.0 °C
2025-01-03 13:27:50,204.9 s,278 A,32.0 V,1.30 l/min,25.0 °C
2025-01-03 13:27:51,206.2 s,279 A,32.0 V,1.30 l/min,25.0 °C
2025-01-03 13:27:52,207.7 s,283 A,32.0 V,1.30 l/min,25.0 °C
2025-01-03 13:27:54,208.9 s,280 A,32.0 V,1.31 l/min,25.0 °C
2025-01-03 13:27:55,210.3 s,280 A,32.0 V,1.31 l/min,25.0 °C
2025-01-03 13:27:56,211.6 s,275 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:27:58,213.0 s,285 A,32.0 V,1.31 l/min,25.0 °C
2025-01-03 13:27:59,214.3 s,279 A,32.0 V,1.31 l/min,25.0 °C
2025-01-03 13:28:00,215.6 s,273 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:02,216.9 s,273 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:03,218.2 s,267 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:04,219.6 s,282 A,32.0 V,1.31 l/min,25.0 °C
2025-01-03 13:28:06,220.9 s,274 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:07,222.3 s,282 A,32.0 V,1.31 l/min,25.0 °C
2025-01-03 13:28:08,223.6 s,292 A,31.9 V,1.31 l/min,25.0 °C
2025-01-03 13:28:10,224.9 s,208 A,23.7 V,1.31 l/min,25.0 °C
2025-01-03 13:28:11,225.3 s,272 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:12,225.3 s,272 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:14,225.3 s,272 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:15,225.3 s,272 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:16,225.3 s,272 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:18,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:19,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:20,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:22,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:23,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:24,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:26,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:27,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:28,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:30,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:31,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:32,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:33,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:35,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:36,225.3 s,272 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:37,225.3 s,272 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:39,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:40,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:41,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:43,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:44,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:45,225.3 s,272 A,32.1 V,1.29 l/min,25.0 °C
2025-01-03 13:28:46,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:48,225.3 s,272 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:49,225.3 s,272 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:50,225.3 s,272 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:28:52,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:53,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:54,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:56,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:57,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:58,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:28:59,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:01,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:02,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:03,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:05,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:06,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:07,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:09,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:10,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:11,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:12,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:14,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:15,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:16,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:18,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:19,225.3 s,272 A,32.1 V,1.29 l/min,25.0 °C
2025-01-03 13:29:20,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:21,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:23,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:24,225.3 s,272 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:29:25,225.3 s,272 A,32.1 V,1.29 l/min,25.0 °C
2025-01-03 13:29:27,225.3 s,272 A,32.1 V,1.31 l/min,25.0 °C
2025-01-03 13:29:28,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:29,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:31,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:32,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:33,225.3 s,272 A,32.1 V,1.30 l/min,25.0 °C
2025-01-03 13:29:34,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:36,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:37,225.3 s,272 A,32.1 V,1.29 l/min,24.0 °C
2025-01-03 13:29:38,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:39,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:41,225.3 s,272 A,32.1 V,1.29 l/min,24.0 °C
2025-01-03 13:29:42,225.3 s,272 A,32.1 V,1.29 l/min,24.0 °C
2025-01-03 13:29:43,225.3 s,272 A,32.1 V,1.29 l/min,24.0 °C
2025-01-03 13:29:45,225.3 s,272 A,32.1 V,1.29 l/min,24.0 °C
2025-01-03 13:29:46,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:47,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:49,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:50,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:51,225.3 s,272 A,32.1 V,1.29 l/min,24.0 °C
2025-01-03 13:29:53,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:54,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:55,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:56,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:58,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:29:59,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:00,225.3 s,272 A,32.1 V,1.29 l/min,24.0 °C
2025-01-03 13:30:01,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:02,225.3 s,272 A,32.1 V,1.29 l/min,24.0 °C
2025-01-03 13:30:04,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:05,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:06,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:07,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:08,225.3 s,272 A,32.1 V,1.29 l/min,24.0 °C
2025-01-03 13:30:10,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:11,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:12,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:13,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:14,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:16,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:17,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:18,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:19,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:21,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:22,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:23,225.3 s,272 A,32.1 V,1.30 l/min,24.0 °C
2025-01-03 13:30:25,225.3 s,272 A,32.1 V,1.29 l/min,23.0 °C
2025-01-03 13:30:26,225.3 s,272 A,32.1 V,1.30 l/min,23.0 °C
2025-01-03 13:30:27,225.3 s,272 A,32.1 V,1.30 l/min,23.0 °C
2025-01-03 13:30:29,225.3 s,272 A,32.1 V,1.30 l/min,23.0 °C
2025-01-03 13:30:30,225.3 s,272 A,32.1 V,1.29 l/min,23.0 °C
2025-01-03 13:30:31,225.3 s,272 A,32.1 V,1.30 l/min,23.0 °C
2025-01-03 13:30:32,225.3 s,272 A,32.1 V,1.30 l/min,23.0 °C
2025-01-03 13:30:34,225.3 s,272 A,32.1 V,1.30 l/min,23.0 °C
2025-01-03 13:30:35,225.3 s,272 A,32.1 V,1.30 l/min,23.0 °C
2025-01-03 13:30:36,225.3 s,272 A,32.1 V,1.30 l/min,23.0 °C
2025-01-03 13:30:38,225.3 s,272 A,32.1 V,1.30 l/min,23.0 °C
2025-01-03 13:30:39,225.3 s,272 A,32.1 V,1.30 l/min,23.0 °C
