Czas Odczytu,Wartość
2025-01-02 10:46:08,21.0 °C
2025-01-02 10:46:09,21.0 °C
2025-01-02 10:46:09,21.0 °C
2025-01-02 10:46:10,21.0 °C
2025-01-02 10:46:10,21.0 °C
2025-01-02 10:46:11,21.0 °C
2025-01-02 10:46:11,21.0 °C
2025-01-02 10:46:12,21.0 °C
2025-01-02 10:46:12,21.0 °C
2025-01-02 10:46:13,21.0 °C
2025-01-02 10:46:13,21.0 °C
2025-01-02 10:46:14,21.0 °C
2025-01-02 10:46:14,21.0 °C
2025-01-02 10:46:15,21.0 °C
2025-01-02 10:46:15,21.0 °C
2025-01-02 10:46:16,21.0 °C
2025-01-02 10:46:16,21.0 °C
2025-01-02 10:46:17,21.0 °C
2025-01-02 10:46:17,21.0 °C
2025-01-02 10:46:17,21.0 °C
2025-01-02 10:46:18,21.0 °C
2025-01-02 10:46:18,21.0 °C
2025-01-02 10:46:19,21.0 °C
2025-01-02 10:46:19,21.0 °C
2025-01-02 10:46:20,21.0 °C
2025-01-02 10:46:20,21.0 °C
2025-01-02 10:46:21,21.0 °C
2025-01-02 10:46:21,21.0 °C
2025-01-02 10:46:22,21.0 °C
2025-01-02 10:46:22,21.0 °C
2025-01-02 10:46:23,21.0 °C
2025-01-02 10:46:23,21.0 °C
2025-01-02 10:46:24,21.0 °C
2025-01-02 10:46:24,21.0 °C
2025-01-02 10:46:25,21.0 °C
2025-01-02 10:46:25,21.0 °C
2025-01-02 10:46:26,21.0 °C
2025-01-02 10:46:26,21.0 °C
2025-01-02 10:46:26,21.0 °C
2025-01-02 10:46:27,21.0 °C
2025-01-02 10:46:27,21.0 °C
2025-01-02 10:46:28,21.0 °C
2025-01-02 10:46:28,21.0 °C
2025-01-02 10:46:29,21.0 °C
2025-01-02 10:46:29,21.0 °C
2025-01-02 10:46:30,21.0 °C
2025-01-02 10:46:30,21.0 °C
2025-01-02 10:46:31,21.0 °C
2025-01-02 10:46:31,21.0 °C
2025-01-02 10:46:32,21.0 °C
2025-01-02 10:46:32,21.0 °C
2025-01-02 10:46:33,21.0 °C
2025-01-02 10:46:33,21.0 °C
2025-01-02 10:46:34,21.0 °C
2025-01-02 10:46:34,21.0 °C
2025-01-02 10:46:34,21.0 °C
2025-01-02 10:46:35,21.0 °C
2025-01-02 10:46:35,21.0 °C
2025-01-02 10:46:36,21.0 °C
2025-01-02 10:46:36,21.0 °C
2025-01-02 10:46:37,21.0 °C
2025-01-02 10:46:37,21.0 °C
2025-01-02 10:46:38,21.0 °C
2025-01-02 10:46:38,21.0 °C
2025-01-02 10:46:39,21.0 °C
2025-01-02 10:46:39,21.0 °C
2025-01-02 10:46:40,21.0 °C
2025-01-02 10:46:40,21.0 °C
2025-01-02 10:46:41,21.0 °C
2025-01-02 10:46:41,21.0 °C
2025-01-02 10:46:42,21.0 °C
2025-01-02 10:46:42,21.0 °C
2025-01-02 10:46:43,21.0 °C
2025-01-02 10:46:43,21.0 °C
2025-01-02 10:46:43,21.0 °C
2025-01-02 10:46:44,21.0 °C
2025-01-02 10:46:44,21.0 °C
2025-01-02 10:46:45,21.0 °C
2025-01-02 10:46:45,21.0 °C
2025-01-02 10:46:46,21.0 °C
2025-01-02 10:46:46,21.0 °C
2025-01-02 10:46:47,21.0 °C
2025-01-02 10:46:47,21.0 °C
2025-01-02 10:46:48,21.0 °C
2025-01-02 10:46:48,21.0 °C
2025-01-02 10:46:49,21.0 °C
2025-01-02 10:46:49,21.0 °C
2025-01-02 10:46:50,21.0 °C
2025-01-02 10:46:50,21.0 °C
2025-01-02 10:46:51,21.0 °C
2025-01-02 10:46:51,21.0 °C
2025-01-02 10:46:52,21.0 °C
2025-01-02 10:46:52,21.0 °C
2025-01-02 10:46:53,21.0 °C
2025-01-02 10:46:53,21.0 °C
2025-01-02 10:46:53,21.0 °C
2025-01-02 10:46:54,21.0 °C
2025-01-02 10:46:54,21.0 °C
2025-01-02 10:46:55,21.0 °C
2025-01-02 10:46:55,21.0 °C
2025-01-02 10:46:56,21.0 °C
2025-01-02 10:46:56,21.0 °C
2025-01-02 10:46:57,21.0 °C
2025-01-02 10:46:57,21.0 °C
2025-01-02 10:46:58,21.0 °C
2025-01-02 10:46:58,21.0 °C
2025-01-02 10:46:59,21.0 °C
2025-01-02 10:46:59,21.0 °C
2025-01-02 10:47:00,21.0 °C
2025-01-02 10:47:00,21.0 °C
2025-01-02 10:47:01,21.0 °C
2025-01-02 10:47:01,21.0 °C
2025-01-02 10:47:01,21.0 °C
2025-01-02 10:47:02,21.0 °C
2025-01-02 10:47:02,21.0 °C
2025-01-02 10:47:03,21.0 °C
2025-01-02 10:47:03,21.0 °C
2025-01-02 10:47:04,21.0 °C
2025-01-02 10:47:04,21.0 °C
2025-01-02 10:47:05,21.0 °C
2025-01-02 10:47:05,21.0 °C
2025-01-02 10:47:06,21.0 °C
2025-01-02 10:47:06,21.0 °C
2025-01-02 10:47:07,21.0 °C
2025-01-02 10:47:07,21.0 °C
2025-01-02 10:47:08,21.0 °C
2025-01-02 10:47:08,21.0 °C
2025-01-02 10:47:08,21.0 °C
2025-01-02 10:47:09,21.0 °C
2025-01-02 10:47:09,21.0 °C
2025-01-02 10:47:10,21.0 °C
2025-01-02 10:47:10,21.0 °C
2025-01-02 10:47:11,21.0 °C
2025-01-02 10:47:11,21.0 °C
2025-01-02 10:47:12,21.0 °C
2025-01-02 10:47:12,21.0 °C
2025-01-02 10:47:13,21.0 °C
2025-01-02 10:47:13,21.0 °C
2025-01-02 10:47:14,21.0 °C
2025-01-02 10:47:14,21.0 °C
2025-01-02 10:47:15,21.0 °C
2025-01-02 10:47:15,21.0 °C
2025-01-02 10:47:16,21.0 °C
2025-01-02 10:47:16,21.0 °C
2025-01-02 10:47:17,21.0 °C
2025-01-02 10:47:17,21.0 °C
2025-01-02 10:47:18,21.0 °C
2025-01-02 10:47:18,21.0 °C
2025-01-02 10:47:18,21.0 °C
2025-01-02 10:47:19,21.0 °C
2025-01-02 10:47:19,21.0 °C
2025-01-02 10:47:20,21.0 °C
2025-01-02 10:47:20,21.0 °C
2025-01-02 10:47:21,21.0 °C
2025-01-02 10:47:21,21.0 °C
2025-01-02 10:47:22,21.0 °C
2025-01-02 10:47:22,21.0 °C
2025-01-02 10:47:23,21.0 °C
2025-01-02 10:47:23,21.0 °C
2025-01-02 10:47:24,21.0 °C
2025-01-02 10:47:24,21.0 °C
2025-01-02 10:47:25,21.0 °C
2025-01-02 10:47:25,21.0 °C
2025-01-02 10:47:26,21.0 °C
2025-01-02 10:47:26,21.0 °C
2025-01-02 10:47:26,21.0 °C
2025-01-02 10:47:27,21.0 °C
2025-01-02 10:47:27,21.0 °C
2025-01-02 10:47:28,21.0 °C
2025-01-02 10:47:28,21.0 °C
2025-01-02 10:47:29,21.0 °C
2025-01-02 10:47:29,21.0 °C
2025-01-02 10:47:30,21.0 °C
2025-01-02 10:47:30,21.0 °C
2025-01-02 10:47:31,21.0 °C
2025-01-02 10:47:31,21.0 °C
2025-01-02 10:47:32,21.0 °C
2025-01-02 10:47:32,21.0 °C
2025-01-02 10:47:33,21.0 °C
2025-01-02 10:47:33,21.0 °C
2025-01-02 10:47:34,21.0 °C
2025-01-02 10:47:34,21.0 °C
2025-01-02 10:47:34,21.0 °C
2025-01-02 10:47:35,21.0 °C
2025-01-02 10:47:35,21.0 °C
2025-01-02 10:47:36,21.0 °C
2025-01-02 10:47:36,21.0 °C
2025-01-02 10:47:37,21.0 °C
2025-01-02 10:47:37,21.0 °C
2025-01-02 10:47:38,21.0 °C
2025-01-02 10:47:38,21.0 °C
2025-01-02 10:47:39,21.0 °C
2025-01-02 10:47:39,21.0 °C
2025-01-02 10:47:40,21.0 °C
2025-01-02 10:47:40,21.0 °C
2025-01-02 10:47:40,21.0 °C
2025-01-02 10:47:41,21.0 °C
2025-01-02 10:47:41,21.0 °C
2025-01-02 10:47:42,21.0 °C
2025-01-02 10:47:42,21.0 °C
2025-01-02 10:47:43,21.0 °C
2025-01-02 10:47:43,21.0 °C
2025-01-02 10:47:44,21.0 °C
2025-01-02 10:47:44,21.0 °C
2025-01-02 10:47:45,21.0 °C
2025-01-02 10:47:45,21.0 °C
2025-01-02 10:47:46,21.0 °C
2025-01-02 10:47:46,21.0 °C
2025-01-02 10:47:47,21.0 °C
2025-01-02 10:47:47,21.0 °C
2025-01-02 10:47:48,21.0 °C
2025-01-02 10:47:48,21.0 °C
2025-01-02 10:47:49,21.0 °C
2025-01-02 10:47:49,21.0 °C
2025-01-02 10:47:50,21.0 °C
2025-01-02 10:47:50,21.0 °C
2025-01-02 10:47:51,21.0 °C
2025-01-02 10:47:51,21.0 °C
2025-01-02 10:47:51,21.0 °C
2025-01-02 10:47:52,21.0 °C
2025-01-02 10:47:52,21.0 °C
2025-01-02 10:47:53,21.0 °C
2025-01-02 10:47:53,21.0 °C
2025-01-02 10:47:54,21.0 °C
2025-01-02 10:47:54,21.0 °C
2025-01-02 10:47:55,21.0 °C
2025-01-02 10:47:55,21.0 °C
2025-01-02 10:47:56,21.0 °C
2025-01-02 10:47:56,21.0 °C
2025-01-02 10:47:57,21.0 °C
2025-01-02 10:47:57,21.0 °C
2025-01-02 10:47:58,21.0 °C
2025-01-02 10:47:58,21.0 °C
2025-01-02 10:47:59,21.0 °C
2025-01-02 10:47:59,21.0 °C
2025-01-02 10:48:00,21.0 °C
2025-01-02 10:48:00,21.0 °C
2025-01-02 10:48:00,21.0 °C
2025-01-02 10:48:01,21.0 °C
2025-01-02 10:48:01,21.0 °C
2025-01-02 10:48:02,21.0 °C
2025-01-02 10:48:02,21.0 °C
2025-01-02 10:48:03,21.0 °C
2025-01-02 10:48:03,21.0 °C
2025-01-02 10:48:04,21.0 °C
2025-01-02 10:48:04,21.0 °C
2025-01-02 10:48:05,21.0 °C
2025-01-02 10:48:05,21.0 °C
2025-01-02 10:48:06,21.0 °C
2025-01-02 10:48:06,21.0 °C
2025-01-02 10:48:07,21.0 °C
2025-01-02 10:48:07,21.0 °C
2025-01-02 10:48:08,21.0 °C
2025-01-02 10:48:08,21.0 °C
2025-01-02 10:48:08,21.0 °C
2025-01-02 10:48:09,21.0 °C
2025-01-02 10:48:09,21.0 °C
2025-01-02 10:48:10,21.0 °C
2025-01-02 10:48:10,21.0 °C
2025-01-02 10:48:11,21.0 °C
2025-01-02 10:48:11,21.0 °C
2025-01-02 10:48:12,21.0 °C
2025-01-02 10:48:12,21.0 °C
2025-01-02 10:48:13,21.0 °C
2025-01-02 10:48:13,21.0 °C
2025-01-02 10:48:14,21.0 °C
2025-01-02 10:48:14,21.0 °C
2025-01-02 10:48:15,21.0 °C
2025-01-02 10:48:15,21.0 °C
2025-01-02 10:48:16,21.0 °C
2025-01-02 10:48:16,21.0 °C
2025-01-02 10:48:17,21.0 °C
2025-01-02 10:48:17,21.0 °C
2025-01-02 10:48:17,21.0 °C
2025-01-02 10:48:18,21.0 °C
2025-01-02 10:48:18,21.0 °C
2025-01-02 10:48:19,21.0 °C
2025-01-02 10:48:19,21.0 °C
2025-01-02 10:48:20,21.0 °C
2025-01-02 10:48:20,21.0 °C
2025-01-02 10:48:21,21.0 °C
2025-01-02 10:48:21,21.0 °C
2025-01-02 10:48:22,21.0 °C
2025-01-02 10:48:22,21.0 °C
2025-01-02 10:48:23,21.0 °C
2025-01-02 10:48:23,21.0 °C
2025-01-02 10:48:24,21.0 °C
2025-01-02 10:48:24,21.0 °C
2025-01-02 10:48:25,21.0 °C
2025-01-02 10:48:25,21.0 °C
2025-01-02 10:48:25,21.0 °C
2025-01-02 10:48:26,21.0 °C
2025-01-02 10:48:26,21.0 °C
2025-01-02 10:48:27,21.0 °C
2025-01-02 10:48:27,21.0 °C
2025-01-02 10:48:28,21.0 °C
2025-01-02 10:48:28,21.0 °C
2025-01-02 10:48:29,21.0 °C
2025-01-02 10:48:29,21.0 °C
2025-01-02 10:48:30,21.0 °C
2025-01-02 10:48:30,21.0 °C
2025-01-02 10:48:31,21.0 °C
2025-01-02 10:48:31,21.0 °C
2025-01-02 10:48:32,21.0 °C
2025-01-02 10:48:32,21.0 °C
2025-01-02 10:48:33,21.0 °C
2025-01-02 10:48:33,21.0 °C
2025-01-02 10:48:34,21.0 °C
2025-01-02 10:48:34,21.0 °C
2025-01-02 10:48:35,21.0 °C
2025-01-02 10:48:35,21.0 °C
2025-01-02 10:48:35,21.0 °C
2025-01-02 10:48:36,21.0 °C
2025-01-02 10:48:36,21.0 °C
2025-01-02 10:48:37,21.0 °C
2025-01-02 10:48:37,21.0 °C
2025-01-02 10:48:38,21.0 °C
2025-01-02 10:48:38,21.0 °C
2025-01-02 10:48:39,21.0 °C
2025-01-02 10:48:39,21.0 °C
2025-01-02 10:48:40,21.0 °C
2025-01-02 10:48:40,21.0 °C
2025-01-02 10:48:41,21.0 °C
2025-01-02 10:48:41,21.0 °C
2025-01-02 10:48:42,21.0 °C
2025-01-02 10:48:42,21.0 °C
2025-01-02 10:48:43,21.0 °C
2025-01-02 10:48:43,21.0 °C
2025-01-02 10:48:44,21.0 °C
2025-01-02 10:48:44,21.0 °C
2025-01-02 10:48:45,21.0 °C
2025-01-02 10:48:45,21.0 °C
2025-01-02 10:48:46,21.0 °C
2025-01-02 10:48:46,21.0 °C
2025-01-02 10:48:46,21.0 °C
2025-01-02 10:48:47,21.0 °C
2025-01-02 10:48:47,21.0 °C
2025-01-02 10:48:48,21.0 °C
2025-01-02 10:48:48,21.0 °C
2025-01-02 10:48:49,21.0 °C
2025-01-02 10:48:49,21.0 °C
2025-01-02 10:48:50,21.0 °C
2025-01-02 10:48:50,21.0 °C
2025-01-02 10:48:51,21.0 °C
2025-01-02 10:48:51,21.0 °C
2025-01-02 10:48:52,21.0 °C
2025-01-02 10:48:52,21.0 °C
2025-01-02 10:48:53,21.0 °C
2025-01-02 10:48:53,21.0 °C
2025-01-02 10:48:54,21.0 °C
2025-01-02 10:48:54,21.0 °C
2025-01-02 10:48:54,21.0 °C
2025-01-02 10:48:55,21.0 °C
2025-01-02 10:48:55,21.0 °C
2025-01-02 10:48:56,21.0 °C
2025-01-02 10:48:56,21.0 °C
2025-01-02 10:48:57,21.0 °C
2025-01-02 10:48:57,21.0 °C
2025-01-02 10:48:58,21.0 °C
2025-01-02 10:48:58,21.0 °C
2025-01-02 10:48:59,21.0 °C
2025-01-02 10:48:59,21.0 °C
2025-01-02 10:49:00,21.0 °C
2025-01-02 10:49:00,21.0 °C
2025-01-02 10:49:01,21.0 °C
2025-01-02 10:49:01,21.0 °C
2025-01-02 10:49:01,21.0 °C
2025-01-02 10:49:02,21.0 °C
2025-01-02 10:49:02,21.0 °C
2025-01-02 10:49:03,21.0 °C
2025-01-02 10:49:03,21.0 °C
2025-01-02 10:49:04,21.0 °C
2025-01-02 10:49:04,21.0 °C
2025-01-02 10:49:05,21.0 °C
2025-01-02 10:49:05,21.0 °C
2025-01-02 10:49:06,21.0 °C
2025-01-02 10:49:06,21.0 °C
2025-01-02 10:49:07,21.0 °C
2025-01-02 10:49:07,21.0 °C
2025-01-02 10:49:08,21.0 °C
2025-01-02 10:49:08,21.0 °C
2025-01-02 10:49:08,21.0 °C
2025-01-02 10:49:09,21.0 °C
2025-01-02 10:49:09,21.0 °C
2025-01-02 10:49:10,21.0 °C
2025-01-02 10:49:10,21.0 °C
2025-01-02 10:49:11,21.0 °C
2025-01-02 10:49:11,21.0 °C
